,id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest,polarity
288,1314489085554241536,1314489085554241536,2020-10-09 08:53:14 UTC,2020-10-09,08:53:14,0,66324459,__lewica,Lewica,,"RT @partiarazem: 🗨️Ministerstwo zmarnowało wakacje, jeśli chodzi o przygotowanie szkół. I teraz dzieciaki w szkołach siedzą w tych samych ł…",pl,"[{'screen_name': 'partiarazem', 'name': 'razem', 'id': '3104219584'}]",[],[],0,10,0,[],[],https://twitter.com/__Lewica/status/1314489085554241536,True,0,0,,,,,3104219584.0,"🗨️Ministerstwo zmarnowało wakacje, jeśli chodzi o przygotowanie szkół. I teraz dzieciaki w szkołach siedzą w tych samych ławkach co zawsze. Dystansu nie ma. - @ZandbergRAZEM w @siodma9_pl",1.314466587647398e+18,[],2020-10-09 07:23:50 UTC,,,,0.0
289,1314489005132709889,1314489005132709889,2020-10-09 08:52:55 UTC,2020-10-09,08:52:55,0,66324459,__lewica,Lewica,,"RT @KGawkowski: 4739 wykrytych przypadków, 52 zgony. Najwyższy czas, żeby premier przestał kłamać, że wirus nam nie zagraża tylko wziął się…",pl,"[{'screen_name': 'kgawkowski', 'name': 'krzysztof gawkowski', 'id': '190298914'}]",[],[],0,22,0,[],[],https://twitter.com/__Lewica/status/1314489005132709889,True,0,0,,,,,190298914.0,"4739 wykrytych przypadków, 52 zgony. Najwyższy czas, żeby premier przestał kłamać, że wirus nam nie zagraża tylko wziął się do roboty.

Rząd miał miesiące na przygotowania. Ani premier, ani min zdrowia nie mają zielonego pojęcia co robić. Dlatego są odpowiedzialni za ten dramat.",1.314488591142318e+18,[],2020-10-09 08:51:16 UTC,,,,-0.5
290,1314311244329951233,1314311244329951233,2020-10-08 21:06:34 UTC,2020-10-08,21:06:34,0,66324459,__lewica,Lewica,,"RT @Lewica_News: .@wieczorekdarek: Politycy Konfederacji mówią, że nie ma pandemii.
To totalna bzdura. Niech przyjrzą się statystykom i por…",pl,"[{'screen_name': 'lewica_news', 'name': 'lewica news 🗞️📻📺', 'id': '1189027237498150912'}, {'screen_name': 'wieczorekdarek', 'name': 'dariusz wieczorek', 'id': '2470417238'}]",[],[],0,7,0,[],[],https://twitter.com/__Lewica/status/1314311244329951233,True,0,0,,,,,1.189027237498151e+18,".@wieczorekdarek: Politycy Konfederacji mówią, że nie ma pandemii.
To totalna bzdura. Niech przyjrzą się statystykom i porozmawiają z rodzinami tych, którzy zmarli.
- Maseczki, dystans i zabezpieczenie, to dziś kluczowa sprawa.

https://t.co/856L6R6FbM",1.314254081008038e+18,[],2020-10-08 17:19:25 UTC,,,,-1.0
291,1314311010946342917,1314311010946342917,2020-10-08 21:05:38 UTC,2020-10-08,21:05:38,0,66324459,__lewica,Lewica,,"RT @KarolinaPawli15: Rozmawiamy o #Covid19, o obecnej trudnej sytuacji w kraju a @JKowalski_posel  o ""delegalizowaniu komunistów"". Czy to j…",pl,"[{'screen_name': 'karolinapawli15', 'name': 'karolina pawliczak', 'id': '1167771546984812545'}, {'screen_name': 'jkowalski_posel', 'name': 'janusz kowalski', 'id': '1150329318633017345'}]",[],[],0,11,0,['covid19'],[],https://twitter.com/__Lewica/status/1314311010946342917,True,0,0,,,,,1.1677715469848125e+18,"Rozmawiamy o #Covid19, o obecnej trudnej sytuacji w kraju a @JKowalski_posel  o ""delegalizowaniu komunistów"". Czy to jakaś obsesja czy też przerasta pełnienie funkcji?
@PolsatNewsPL  #DebataDnia
@GrzegorzJanko12",1.3142977936583557e+18,[],2020-10-08 20:13:07 UTC,,,,0.0
292,1314279191223902210,1314279191223902210,2020-10-08 18:59:11 UTC,2020-10-08,18:59:11,0,66324459,__lewica,Lewica,,#LewicawMediach: @ZandbergRAZEM jutro o godz. 8:34 w @siodma9_pl https://t.co/TfHGCkUZJQ,pl,"[{'screen_name': 'zandbergrazem', 'name': 'adrian zandberg', 'id': '4008009335'}, {'screen_name': 'siodma9_pl', 'name': 'siódma9.pl', 'id': '897505667191382017'}]",[],['https://pbs.twimg.com/media/Ej1B9MkWsAE98gY.jpg'],1,2,22,['lewicawmediach'],[],https://twitter.com/__Lewica/status/1314279191223902210,False,0,1,https://pbs.twimg.com/media/Ej1B9MkWsAE98gY.jpg,,,,,,,[],,,,,0.0
293,1314276514897235973,1314276514897235973,2020-10-08 18:48:33 UTC,2020-10-08,18:48:33,0,66324459,__lewica,Lewica,,"💬 W związku z sytuacją pandemiczną, zaapelowaliśmy dziś do Prezydenta @AndrzejDuda o zwołanie Rady Bezpieczeństwa Narodowego - @KarolinaPawli15 w @PolsatNewsPL",pl,"[{'screen_name': 'andrzejduda', 'name': 'andrzej duda', 'id': '202086424'}, {'screen_name': 'karolinapawli15', 'name': 'karolina pawliczak', 'id': '1167771546984812545'}, {'screen_name': 'polsatnewspl', 'name': 'polsatnews.pl', 'id': '2383788666'}]",[],[],3,5,23,[],[],https://twitter.com/__Lewica/status/1314276514897235973,False,0,0,,,,,,,,[],,,,,0.0
294,1314276206360092673,1314276206360092673,2020-10-08 18:47:20 UTC,2020-10-08,18:47:20,0,66324459,__lewica,Lewica,,"💬#Lewica przedstawiła swoje pomysły na budżet, https://t.co/wD1YJgsei9. przesunięcie wydatków - 3 mld zł z obronności na ochronę zdrowia - @KarolinaPawli15 w @PolsatNewsPL",pl,"[{'screen_name': 'karolinapawli15', 'name': 'karolina pawliczak', 'id': '1167771546984812545'}, {'screen_name': 'polsatnewspl', 'name': 'polsatnews.pl', 'id': '2383788666'}]",['http://m.in'],[],1,4,19,['lewica'],[],https://twitter.com/__Lewica/status/1314276206360092673,False,0,0,,,,,,,,[],,,,,0.0
295,1314266564292685825,1314266564292685825,2020-10-08 18:09:01 UTC,2020-10-08,18:09:01,0,66324459,__lewica,Lewica,,#LewicawMediach: @PolaMatysiak jutro o 8:18 w #Minęła8 @tvp_info https://t.co/87MKPcEY9D,pl,"[{'screen_name': 'polamatysiak', 'name': 'paulina matysiak', 'id': '1139785801'}, {'screen_name': 'tvp_info', 'name': 'portal tvp.info 🇵🇱', 'id': '47295451'}]",[],['https://pbs.twimg.com/media/Ej02eNDXsAAFnJO.jpg'],2,4,27,"['lewicawmediach', 'minęła8']",[],https://twitter.com/__Lewica/status/1314266564292685825,False,0,1,https://pbs.twimg.com/media/Ej02eNDXsAAFnJO.jpg,,,,,,,[],,,,,0.0
296,1314255766258356228,1314255766258356228,2020-10-08 17:26:07 UTC,2020-10-08,17:26:07,0,66324459,__lewica,Lewica,,"RT @PiotrKusznieruk: Morawiecki: „sytuacja nie jest odmienna , do tej, jak wiosną...”

Przekładając na nasze, ekonomista Morawiecki, właśni…",pl,"[{'screen_name': 'piotrkusznieruk', 'name': 'piotr kusznieruk', 'id': '877644729520979969'}]",[],[],0,4,0,[],[],https://twitter.com/__Lewica/status/1314255766258356228,True,0,0,,,,,8.7764472952098e+17,"Morawiecki: „sytuacja nie jest odmienna , do tej, jak wiosną...”

Przekładając na nasze, ekonomista Morawiecki, właśnie wytłumaczył , że : 
4000= 100 (lub odwrotnie).

Na tym przykładzie można zrozumieć , przedpandemiczne głupoty  o zrównoważonym budżecie",1.314255147556655e+18,[],2020-10-08 17:23:39 UTC,,,,0.0
297,1314252705188188167,1314252705188188167,2020-10-08 17:13:57 UTC,2020-10-08,17:13:57,0,66324459,__lewica,Lewica,,#LewicawMediach: @Arek_Iwaniak jutro o godz. 8:06 w audycji #DwieStrony w @PolskieRadio24 https://t.co/VTmusHCxrc,pl,"[{'screen_name': 'arek_iwaniak', 'name': 'arkadiusz iwaniak', 'id': '994928700922703874'}, {'screen_name': 'polskieradio24', 'name': 'polskie radio 24', 'id': '2239021813'}]",[],['https://pbs.twimg.com/media/Ej0p3kpXkAMfzxf.jpg'],1,3,6,"['lewicawmediach', 'dwiestrony']",[],https://twitter.com/__Lewica/status/1314252705188188167,False,0,1,https://pbs.twimg.com/media/Ej0p3kpXkAMfzxf.jpg,,,,,,,[],,,,,0.0
298,1314252281135726592,1314252281135726592,2020-10-08 17:12:16 UTC,2020-10-08,17:12:16,0,66324459,__lewica,Lewica,,"RT @Lewica_News: .@AgaBak: Niechlubne rekordy zakażeń mają konkretne twarze - to twarze polityków nieodpowiedzialnych, niezdolnych do tego,…",pl,"[{'screen_name': 'lewica_news', 'name': 'lewica news 🗞️📻📺', 'id': '1189027237498150912'}, {'screen_name': 'agabak', 'name': 'a. dziemianowicz-bąk', 'id': '47887653'}]",[],[],0,10,0,[],[],https://twitter.com/__Lewica/status/1314252281135726592,True,0,0,,,,,1.189027237498151e+18,".@AgaBak: Niechlubne rekordy zakażeń mają konkretne twarze - to twarze polityków nieodpowiedzialnych, niezdolnych do tego, żeby przez wiele, wiele miesięcy przygotować Polskę na wyzwania związane z pandemią koronawirusa.

https://t.co/K5BE6iVSBW https://t.co/HcELnS1aPR",1.3142381770545152e+18,[],2020-10-08 16:16:13 UTC,,,,0.0
299,1314236425953574913,1314236425953574913,2020-10-08 16:09:15 UTC,2020-10-08,16:09:15,0,66324459,__lewica,Lewica,,".@wieczorekdarek w @PolskieRadio24: Zamiast armat i samolotów potrzebujemy armii ludzi, którzy będą ratować Polki i Polaków. Koronawirus może dopaść każdego z nas. 

https://t.co/gtq7FbRX3n",pl,"[{'screen_name': 'wieczorekdarek', 'name': 'dariusz wieczorek', 'id': '2470417238'}, {'screen_name': 'polskieradio24', 'name': 'polskie radio 24', 'id': '2239021813'}]","['https://polskieradio24.pl/130/5819/Artykul/2597882,Potrzebujemy-armii-ludzi-ktorzy-beda-ratowac-Polki-i-Polakow-Posel-Lewicy-o-pandemii-koronawirusa?fbclid=IwAR3H22Z8-Cs9mSaDFb5xC1eXDkQ5S_G4VJ9TOyXvZllwbtGRe0BA5EnCu84']",[],2,3,12,[],[],https://twitter.com/__Lewica/status/1314236425953574913,False,0,0,,,,,,,,[],,,,,0.0
300,1314222671102709760,1314222671102709760,2020-10-08 15:14:36 UTC,2020-10-08,15:14:36,0,66324459,__lewica,Lewica,,"- Z drugą falą pandemii czeka nas fala zwolnień i kryzysu gospodarczego. Dlatego przedstawiliśmy rozwiązania na to, jak można im zapobiec. Od ministra finansów i premiera usłyszeliśmy, że panikujemy. Tylko nasze prognozy się sprawdzają, a rządu nie - @KGawkowski w @Radio_TOK_FM.",pl,"[{'screen_name': 'kgawkowski', 'name': 'krzysztof gawkowski', 'id': '190298914'}, {'screen_name': 'radio_tok_fm', 'name': 'radio tok fm', 'id': '43064962'}]",[],[],3,7,39,[],[],https://twitter.com/__Lewica/status/1314222671102709760,False,0,0,,,,,,,,[],,,,,0.0
301,1314221829045850113,1314221829045850113,2020-10-08 15:11:15 UTC,2020-10-08,15:11:15,0,66324459,__lewica,Lewica,,"- Dziś jako Lewica złożyliśmy wniosek o zwołanie Rady Bezpieczeństwa Narodowego przez prezydenta Dudę. Jako posłowie otrzymujemy ze wszystkich województw, że w szpitalach brakuje już wszystkiego - od sprzętu po personel, który go obsługuje - @KGawkowski w @Radio_TOK_FM.",pl,"[{'screen_name': 'kgawkowski', 'name': 'krzysztof gawkowski', 'id': '190298914'}, {'screen_name': 'radio_tok_fm', 'name': 'radio tok fm', 'id': '43064962'}]",[],[],6,9,33,[],[],https://twitter.com/__Lewica/status/1314221829045850113,False,0,0,,,,,,,,[],,,,,0.0
302,1314220984107438081,1314220984107438081,2020-10-08 15:07:54 UTC,2020-10-08,15:07:54,0,66324459,__lewica,Lewica,,"- Wczoraj w Sejmie premier Morawiecki nie znalazł pół godziny, żeby poinformować nas jak wygląda strategia rządu z koronawirusem. Jak było dobrze, to mieliśmy konferencję prasową za konferencją, a dziś jak jest źle, to chowa głowę w piasek - @KGawkowski w @Radio_TOK_FM.",pl,"[{'screen_name': 'kgawkowski', 'name': 'krzysztof gawkowski', 'id': '190298914'}, {'screen_name': 'radio_tok_fm', 'name': 'radio tok fm', 'id': '43064962'}]",[],[],2,4,24,[],[],https://twitter.com/__Lewica/status/1314220984107438081,False,0,0,,,,,,,,[],,,,,0.6
303,1314220482036719616,1314220482036719616,2020-10-08 15:05:54 UTC,2020-10-08,15:05:54,0,66324459,__lewica,Lewica,,"- Premier Morawiecki zawiódł. W lipcu zdymisjonował wirusa, a dziś mamy kompletny chaos. Podobnie 25 września Andrzej Duda mówił, że pandemia się wypłaszcza. Jak można tych ludzi traktować poważnie? - @KGawkowski w @Radio_TOK_FM.",pl,"[{'screen_name': 'kgawkowski', 'name': 'krzysztof gawkowski', 'id': '190298914'}, {'screen_name': 'radio_tok_fm', 'name': 'radio tok fm', 'id': '43064962'}]",[],[],7,10,78,[],[],https://twitter.com/__Lewica/status/1314220482036719616,False,0,0,,,,,,,,[],,,,,0.0
304,1314217246844227585,1314217246844227585,2020-10-08 14:53:03 UTC,2020-10-08,14:53:03,0,66324459,__lewica,Lewica,,#LewicawMediach: @KarolinaPawli15 dziś o godz. 20:20 w #DebataDnia @PolsatNewsPL https://t.co/Jqw2gRTGGA,pl,"[{'screen_name': 'karolinapawli15', 'name': 'karolina pawliczak', 'id': '1167771546984812545'}, {'screen_name': 'polsatnewspl', 'name': 'polsatnews.pl', 'id': '2383788666'}]",[],['https://pbs.twimg.com/media/Ej0JncZU4AAOMQq.jpg'],1,0,8,"['lewicawmediach', 'debatadnia']",[],https://twitter.com/__Lewica/status/1314217246844227585,False,0,1,https://pbs.twimg.com/media/Ej0JncZU4AAOMQq.jpg,,,,,,,[],,,,,0.0
305,1314216264282169346,1314216264282169346,2020-10-08 14:49:09 UTC,2020-10-08,14:49:09,0,66324459,__lewica,Lewica,,"Stan jakości wód w całej Polsce jest katastrofalny! 

#Lewica ma plan jak naprawić tę sytuację!
📌Renaturyzacja rzek;
📌Ogólnopolski program modernizacji oczyszczalni ścieków;
📌Zmiany w prawie regulujące spływ z pól; https://t.co/a2YWo0a0Ih",pl,[],[],['https://pbs.twimg.com/media/Ej0InkrWAAE6W_7.jpg'],4,6,32,['lewica'],[],https://twitter.com/__Lewica/status/1314216264282169346,False,0,1,https://pbs.twimg.com/media/Ej0InkrWAAE6W_7.jpg,,,,,,,[],,,,,0.0
306,1314207573738840066,1314207573738840066,2020-10-08 14:14:37 UTC,2020-10-08,14:14:37,0,66324459,__lewica,Lewica,,"Rząd kompletnie nie radzi sobie z pandemią! 

Dlatego #Lewica chce zwołania Rady Bezpieczeństwa Narodowego przez @AndrzejDuda. 

Bezpieczeństwo obywateli i obywatelek jest sprawą ponadpolityczną - potrzebujemy skutecznych rozwiązań i współpracy pomiędzy rządzącymi i opozycją. https://t.co/46EqhRa8Rh",pl,"[{'screen_name': 'andrzejduda', 'name': 'andrzej duda', 'id': '202086424'}]",[],['https://pbs.twimg.com/media/Ej0A0WUU4AECtD6.jpg'],18,21,75,['lewica'],[],https://twitter.com/__Lewica/status/1314207573738840066,False,0,1,https://pbs.twimg.com/media/Ej0A0WUU4AECtD6.jpg,,,,,,,[],,,,,0.0
307,1314198191051399171,1314198191051399171,2020-10-08 13:37:20 UTC,2020-10-08,13:37:20,0,66324459,__lewica,Lewica,,#LewicawMediach: Bogusław #Wontor dziś o 20:13 w #Minęła20 @tvp_info https://t.co/KnQ9uleClZ,pl,"[{'screen_name': 'tvp_info', 'name': 'portal tvp.info 🇵🇱', 'id': '47295451'}]",[],['https://pbs.twimg.com/media/Ejz4SVfU4AADIbr.jpg'],0,0,4,"['lewicawmediach', 'wontor', 'minęła20']",[],https://twitter.com/__Lewica/status/1314198191051399171,False,0,1,https://pbs.twimg.com/media/Ejz4SVfU4AADIbr.jpg,,,,,,,[],,,,,0.0
308,1314197770736037888,1314197770736037888,2020-10-08 13:35:39 UTC,2020-10-08,13:35:39,0,66324459,__lewica,Lewica,,"RT @Filaczynska: 1. Wczoraj na Mazowszu nie udało się znaleźć miejsca dla pacjenta na OIT, więc może czas wyjąć te respiratory z magazynów?…",pl,"[{'screen_name': 'filaczynska', 'name': 'kaja filaczyńska', 'id': '754309662367940612'}]",[],[],0,56,0,[],[],https://twitter.com/__Lewica/status/1314197770736037888,True,https://twitter.com/PAPinformacje/status/1314180073625395200,0,,,,,7.543096623679406e+17,"1. Wczoraj na Mazowszu nie udało się znaleźć miejsca dla pacjenta na OIT, więc może czas wyjąć te respiratory z magazynów? (i łóżka, i pompy infuzyjne itd.)

2. Czy w magazynach są też lekarki anestezjolożki, pielęgniarki anestezjologiczne, ratownicy i cały deficytowy personel?",1.3141810299645256e+18,[],2020-10-08 12:29:08 UTC,,,,0.0
309,1314197725685018624,1314197725685018624,2020-10-08 13:35:29 UTC,2020-10-08,13:35:29,0,66324459,__lewica,Lewica,,"RT @dorota_olko: Oho, premier @MorawieckiM mówi, że mechanizmy wprowadzone w szkołach sprawdzają się NIEŹLE. W języku propagandy sukcesu te…",pl,"[{'screen_name': 'dorota_olko', 'name': 'dorota olko', 'id': '315213579'}, {'screen_name': 'morawieckim', 'name': 'mateusz morawiecki', 'id': '939053934232195072'}]",[],[],0,14,0,[],[],https://twitter.com/__Lewica/status/1314197725685018624,True,0,0,,,,,315213579.0,"Oho, premier @MorawieckiM mówi, że mechanizmy wprowadzone w szkołach sprawdzają się NIEŹLE. W języku propagandy sukcesu tego rządu to jak przyznanie, że mechanizmy są do kitu. Przypomnijmy: @ZNP_ZG ciągle apeluje, żeby przynajmniej dać dyrektorom możliwość zmiany trybu nauczania.",1.3141934447226716e+18,[],2020-10-08 13:18:28 UTC,,,,1.0
310,1314197705703342087,1314197705703342087,2020-10-08 13:35:24 UTC,2020-10-08,13:35:24,0,66324459,__lewica,Lewica,,"RT @K_Smiszek: Przepraszam Panie Premierze @MorawieckiM, bo chyba nie dosłyszałem. A ta nowa strategia to...? Bo to, że jesteśmy na granicy…",pl,"[{'screen_name': 'k_smiszek', 'name': 'krzysztof śmiszek', 'id': '3025432383'}, {'screen_name': 'morawieckim', 'name': 'mateusz morawiecki', 'id': '939053934232195072'}]",[],[],0,19,0,[],[],https://twitter.com/__Lewica/status/1314197705703342087,True,0,0,,,,,3025432383.0,"Przepraszam Panie Premierze @MorawieckiM, bo chyba nie dosłyszałem. A ta nowa strategia to...? Bo to, że jesteśmy na granicy wydolności systemu opieki zdrowia to już wiedzieliśmy jakiś czas temu. Poproszę więc o info nt nowej strategii. Dziękuję",1.3141879603891692e+18,[],2020-10-08 12:56:40 UTC,,,,0.0
311,1314197660727832576,1314197660727832576,2020-10-08 13:35:13 UTC,2020-10-08,13:35:13,0,66324459,__lewica,Lewica,,"RT @dorota_olko: No dobra, ale co to za argument, że w wieku szkolnym się raczej nie umiera na covid i przechodzi bezobjawowo? 🤯 Panie Prem…",pl,"[{'screen_name': 'dorota_olko', 'name': 'dorota olko', 'id': '315213579'}]",[],[],0,44,0,[],[],https://twitter.com/__Lewica/status/1314197660727832576,True,0,0,,,,,315213579.0,"No dobra, ale co to za argument, że w wieku szkolnym się raczej nie umiera na covid i przechodzi bezobjawowo? 🤯 Panie Premierze @MorawieckiM, taki szczegół: w wieku szkolnym się zaraża innych tak samo. I potrzebuje opieki - często to opieka osób o wiele bardziej zagrożonych 🤦‍♀️",1.3141904100010598e+18,[],2020-10-08 13:06:24 UTC,,,,0.0
312,1314197634714804230,1314197634714804230,2020-10-08 13:35:07 UTC,2020-10-08,13:35:07,0,66324459,__lewica,Lewica,,"RT @GabrielaMorStan: Panie Premierze @MorawieckiM, ponad 4 tys zakażeń, a Pan mówi: baliśmy się co będzie, gdy dzieci wrócą do szkół. I co?…",pl,"[{'screen_name': 'gabrielamorstan', 'name': 'gabriela morawska-stanecka', 'id': '4656750273'}, {'screen_name': 'morawieckim', 'name': 'mateusz morawiecki', 'id': '939053934232195072'}]",[],[],0,20,0,[],[],https://twitter.com/__Lewica/status/1314197634714804230,True,0,0,,,,,4656750273.0,"Panie Premierze @MorawieckiM, ponad 4 tys zakażeń, a Pan mówi: baliśmy się co będzie, gdy dzieci wrócą do szkół. I co? I szkoły funkcjonują normalnie. Szkoły funkcjonują, tylko chorych przybywa.",1.314189867790807e+18,[],2020-10-08 13:04:15 UTC,,,,-1.0
313,1314194268727246854,1314194268727246854,2020-10-08 13:21:44 UTC,2020-10-08,13:21:44,0,66324459,__lewica,Lewica,,"RT @DStanderski: Panie Premierze, obecna strategia walki z koronawirusem zawodzi. Potrzebne są nowe rozwiązania. Propozycje @__Lewica są ko…",pl,"[{'screen_name': 'dstanderski', 'name': 'dariusz standerski', 'id': '127807053'}, {'screen_name': '__lewica', 'name': 'lewica', 'id': '66324459'}]",[],[],0,12,0,[],[],https://twitter.com/__Lewica/status/1314194268727246854,True,0,0,,,,,127807053.0,"Panie Premierze, obecna strategia walki z koronawirusem zawodzi. Potrzebne są nowe rozwiązania. Propozycje @__Lewica są konkretne i aktualne. Weźcie się do pracy! https://t.co/JXitSrYaRU",1.3141941291743764e+18,[],2020-10-08 13:21:11 UTC,,,,0.0
314,1314182274636828673,1314182274636828673,2020-10-08 12:34:05 UTC,2020-10-08,12:34:05,0,66324459,__lewica,Lewica,,"RT @KGawkowski: Ponad 4 tysiące zakażeń. Kolejny dzień z rekordem chorych, rekordem zmarłych, rekordem zajętych łóżek i respiratorów.

Chao…",pl,"[{'screen_name': 'kgawkowski', 'name': 'krzysztof gawkowski', 'id': '190298914'}]",[],[],0,20,0,[],[],https://twitter.com/__Lewica/status/1314182274636828673,True,0,0,,,,,190298914.0,"Ponad 4 tysiące zakażeń. Kolejny dzień z rekordem chorych, rekordem zmarłych, rekordem zajętych łóżek i respiratorów.

Chaos, brak procedur, zero strategii - rząd miał kilka miesięcy na przygotowania, nie zrobił nic. Baliśmy się scenariusza włoskiego, teraz mamy scenariusz polski",1.314182181426811e+18,[],2020-10-08 12:33:43 UTC,,,,0.0
315,1314181999037427713,1314181999037427713,2020-10-08 12:32:59 UTC,2020-10-08,12:32:59,0,66324459,__lewica,Lewica,,"RT @RobertBiedron: Konferencja @MorawieckiM i @a_niedzielski -jak zwykle rzeźbią coś o tym, że są ""parę kroków przed pandemią"". Przypomnę t…",pl,"[{'screen_name': 'robertbiedron', 'name': 'robert biedroń', 'id': '466781777'}, {'screen_name': 'morawieckim', 'name': 'mateusz morawiecki', 'id': '939053934232195072'}, {'screen_name': 'a_niedzielski', 'name': 'adam niedzielski', 'id': '1377800274'}]",[],[],0,22,0,[],[],https://twitter.com/__Lewica/status/1314181999037427713,True,0,0,,,,,466781777.0,"Konferencja @MorawieckiM i @a_niedzielski -jak zwykle rzeźbią coś o tym, że są ""parę kroków przed pandemią"". Przypomnę tylko, że temat rekonstrukcji ciągnął się ponad 2 miesiące, w trakcie których rząd był sparaliżowany i jego ""kroki"" wyglądają bardziej jak stepowanie w miejscu.",1.3141818685693993e+18,[],2020-10-08 12:32:28 UTC,,,,1.0
316,1314180374147334145,1314180374147334145,2020-10-08 12:26:32 UTC,2020-10-08,12:26:32,0,66324459,__lewica,Lewica,,#LewicawMediach: @KGawkowski dziś o 17:00 na antenie @Radio_TOK_FM https://t.co/3pF9lLjPGj,pl,"[{'screen_name': 'kgawkowski', 'name': 'krzysztof gawkowski', 'id': '190298914'}, {'screen_name': 'radio_tok_fm', 'name': 'radio tok fm', 'id': '43064962'}]",[],['https://pbs.twimg.com/media/EjzoFXZXYAE6jqx.jpg'],0,3,13,['lewicawmediach'],[],https://twitter.com/__Lewica/status/1314180374147334145,False,0,1,https://pbs.twimg.com/media/EjzoFXZXYAE6jqx.jpg,,,,,,,[],,,,,0.0
317,1314180225366982656,1314180225366982656,2020-10-08 12:25:56 UTC,2020-10-08,12:25:56,0,66324459,__lewica,Lewica,,"RT @Lewica_News: .@WandaNowicka żąda zakończenie śledztwa w sprawie studentów, którzy wystąpili przeciwko homofobicznym wykładom prof. Budz…",pl,"[{'screen_name': 'lewica_news', 'name': 'lewica news 🗞️📻📺', 'id': '1189027237498150912'}, {'screen_name': 'wandanowicka', 'name': 'wanda nowicka', 'id': '346539842'}]",[],[],0,17,0,[],[],https://twitter.com/__Lewica/status/1314180225366982656,True,0,0,,,,,1.189027237498151e+18,".@WandaNowicka żąda zakończenie śledztwa w sprawie studentów, którzy wystąpili przeciwko homofobicznym wykładom prof. Budzyńskiej.
Jest oburzona, że prokuratorzy żądają od nich notatek sprzed dwóch lat.

- To śledztwo nosi znamiona nękania studentów/ek.

https://t.co/UJyJhcy8lg",1.314167780049064e+18,[],2020-10-08 11:36:29 UTC,,,,0.0
318,1314172393817071616,1314172393817071616,2020-10-08 11:54:49 UTC,2020-10-08,11:54:49,0,66324459,__lewica,Lewica,,#LewicawMediach: @wieczorekdarek dziś o godz. 16:35 na antenie @PolskieRadio24 https://t.co/OmH0eKazjI,pl,"[{'screen_name': 'wieczorekdarek', 'name': 'dariusz wieczorek', 'id': '2470417238'}, {'screen_name': 'polskieradio24', 'name': 'polskie radio 24', 'id': '2239021813'}]",[],['https://pbs.twimg.com/media/EjzgxGpXcAEMnrc.jpg'],0,1,6,['lewicawmediach'],[],https://twitter.com/__Lewica/status/1314172393817071616,False,0,1,https://pbs.twimg.com/media/EjzgxGpXcAEMnrc.jpg,,,,,,,[],,,,,0.0
319,1314171970322411521,1314171970322411521,2020-10-08 11:53:08 UTC,2020-10-08,11:53:08,0,66324459,__lewica,Lewica,,"RT @B_Maciejewska: Odebrałam dziś podziękowania z rąk Joanny Góral z @Fundacja_Viva za głosowanie na 5 dla Zwierząt 🐶🐻

Dziękuję pięknie za…",pl,"[{'screen_name': 'b_maciejewska', 'name': 'beata maciejewska #posłankalewicy💃🏻', 'id': '1126342838'}, {'screen_name': 'fundacja_viva', 'name': 'fundacja viva!', 'id': '455666884'}]",[],[],0,6,0,[],[],https://twitter.com/__Lewica/status/1314171970322411521,True,0,0,,,,,1126342838.0,"Odebrałam dziś podziękowania z rąk Joanny Góral z @Fundacja_Viva za głosowanie na 5 dla Zwierząt 🐶🐻

Dziękuję pięknie za docenienie 😊

Jako przew. Parl. Zesp. ds. Ochrony Zwierząt Hodowlanych mogę Was zapewnić, że zawsze będę stała po stronie zwierząt ✌🏻

#MaciejewskaWSejmie https://t.co/d9LzsPWZOl",1.314167905693692e+18,[],2020-10-08 11:36:59 UTC,,,,0.0
320,1314162885669646337,1314162885669646337,2020-10-08 11:17:02 UTC,2020-10-08,11:17:02,0,66324459,__lewica,Lewica,,"RT @PaulinaPiechna: Bilans ofiar COVID-19 z dzisiaj : 74 osoby. Brak racjonalnego planu walki z epidemią, niepewność jutra to bolączki pols…",pl,"[{'screen_name': 'paulinapiechna', 'name': 'ppiechna-więckiewicz', 'id': '927578526'}]",[],[],0,32,0,[],[],https://twitter.com/__Lewica/status/1314162885669646337,True,https://twitter.com/oko_press/status/1314126830283169792,0,,,,,927578526.0,"Bilans ofiar COVID-19 z dzisiaj : 74 osoby. Brak racjonalnego planu walki z epidemią, niepewność jutra to bolączki polskiego społeczeństwa. Czym zajmuję się władza? Zatrzymywaniem osoby, która napisała imiona zaszczutych ofiar homofobii. o 6.00 rano jak prawdziwego przestępcę.",1.3141309407305196e+18,[],2020-10-08 09:10:06 UTC,,,,-1.0
